alive ,alive_since     ,anonymity   ,average_timeout    ,first_seen      ,ip_data_as                                                                                                                      ,ip_data_asname                                    ,ip_data_city                 ,ip_data_continent ,ip_data_continentCode ,ip_data_country          ,ip_data_countryCode ,ip_data_district            ,ip_data_hosting ,ip_data_isp                                                           ,ip_data_lat ,ip_data_lon ,ip_data_mobile ,ip_data_org                                                     ,ip_data_proxy ,ip_data_regionName                    ,ip_data_status ,ip_data_timezone               ,ip_data_zip ,ip_data_last_update ,last_seen       ,port  ,protocol ,proxy                          ,ssl   ,timeout            ,times_alive ,times_dead ,uptime             ,ip
true  ,1731215062.9158 ,elite       , 3438.1904725492   ,1720462317.7079 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730856399 ,1731215152.5442 ,16929 ,http     ,http://67.43.236.20:16929      ,false , 1169.885635376    ,        677 ,     76311 , 0.87935782199823  ,67.43.236.20
true  ,1731215152.4932 ,elite       , 2938.2971183448   ,1715277632.251  ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730711333 ,1731215152.4932 ,30117 ,http     ,http://72.10.160.173:30117     ,false , 1031.0919284821   ,        744 ,    120182 , 0.61525230306138  ,72.10.160.173
true  ,1731215152.2709 ,transparent , 6045.3295560426   ,1715769313.1952 ,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L"                                                                       ,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L"  ,"Mejía de Navarrete"         ,"North America"   ,NA                    ,"Dominican Republic"     ,DO                  ,                            ,false           ,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L"                      ,19.5701     ,-70.8812    ,true           ,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L"                ,true          ,"Santiago Province"                   ,success        ,America/Santo_Domingo          ,            ,         1730716557 ,1731215152.2709 ,  999 ,http     ,http://200.125.170.21:999      ,false ,10903.202295303    ,      14607 ,    253721 , 5.4437106824483   ,200.125.170.21
true  ,1731215152.2333 ,transparent , 5814.029879154    ,1721506038.3375 ,"AS4761 INDOSAT Internet Network Provider"                                                                                      ,INDOSAT-INP-AP                                    ,Jakarta                      ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT. INDOSAT Tbk"                                                     ,-6.18012    ,106.821     ,false          ,"IOH B2B"                                                       ,true          ,Jakarta                               ,success        ,Asia/Jakarta                   ,            ,         1730740705 ,1731215152.2333 , 8080 ,http     ,http://114.9.24.210:8080       ,false , 6510.330915451    ,       6987 ,     99516 , 6.560378580885    ,114.9.24.210
true  ,1731214840.9225 ,elite       ,   83.633243986575 ,1728576658.5109 ,"AS8075 Microsoft Corporation"                                                                                                  ,MICROSOFT-CORP-MSN-AS-BLOCK                       ,Amsterdam                    ,Europe            ,EU                    ,Netherlands              ,NL                  ,                            ,true            ,"Microsoft Corporation"                                               ,52.3667     ,4.9         ,false          ,"Microsoft Azure Cloud (westeurope)"                            ,false         ,"North Holland"                       ,success        ,Europe/Amsterdam               ,1047        ,         1730996000 ,1731215151.8378 , 8080 ,http     ,http://4.175.200.138:8080      ,false ,   49.318790435791 ,      18684 ,     19417 ,49.038082989948    ,4.175.200.138
true  ,1731215151.4389 ,elite       , 4142.1778529882   ,1727964116.8408 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1731032210 ,1731215151.4389 ,22949 ,http     ,http://67.43.236.19:22949      ,false , 8251.0724067688   ,         80 ,     16469 , 0.48341289503898  ,67.43.236.19
true  ,1731215141.7845 ,transparent ,  712.49454393631  ,1712517613.4132 ,"AS21334 Vodafone Hungary Ltd."                                                                                                 ,ASN-VODAFONE-HU                                   ,Budapest                     ,Europe            ,EU                    ,Hungary                  ,HU                  ,                            ,false           ,UPC                                                                   ,47.5636     ,19.0947     ,false          ,"UPC Magyarorszag Kft."                                         ,true          ,Budapest                              ,success        ,Europe/Budapest                ,1102        ,         1730721905 ,1731215151.0868 ,18080 ,http     ,http://178.48.68.61:18080      ,false , 3242.9254055023   ,     289251 ,     12727 ,95.785454569538    ,178.48.68.61
true  ,1731215150.9394 ,transparent , 5100.7764218122   ,1728542827.1405 ,"AS51336 Gemzo information technology Private Joint-Stock company"                                                              ,Gemzo                                             ,"Giv'on HaHadasha"           ,Asia              ,AS                    ,Israel                   ,IL                  ,                            ,false           ,"Gemzo information technology Private Joint-Stock company"            ,31.9038     ,35.2034     ,false          ,"Gemzo information technology Private Joint-Stock company"      ,false         ,"Judea and Samaria Area"              ,success        ,Asia/Hebron                    ,            ,         1730993933 ,1731215150.9394 , 1976 ,http     ,http://178.214.80.45:1976      ,false ,10233.853816986    ,        846 ,      8440 , 9.1104889080336   ,178.214.80.45
true  ,1731215150.443  ,elite       ,10229.218740024    ,1717571075.231  ,"AS1239 Sprint"                                                                                                                 ,SPRINTLINK                                        ,Lisle                        ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,Sprint                                                                ,41.8011     ,-88.0748    ,false          ,"Xnet Information Systems"                                      ,true          ,Illinois                              ,success        ,America/Chicago                ,60532       ,         1730769889 ,1731215150.443  , 1337 ,socks4   ,socks4://205.243.151.168:1337  ,true  ,10716.086149216    ,        499 ,     76805 , 0.64550346683225  ,205.243.151.168
true  ,1731215150.272  ,transparent , 6393.2656763894   ,1722194843.7555 ,"AS136121 PT Digital Media Telematika"                                                                                          ,DIGITNET-AS-ID                                    ,Jombang                      ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,DIGITNET                                                              ,-6.2928     ,106.681     ,false          ,                                                                ,false         ,"West Java"                           ,success        ,Asia/Jakarta                   ,            ,         1730662758 ,1731215150.272  , 8090 ,http     ,http://202.154.18.137:8090     ,false , 4116.429567337    ,      14877 ,    126131 ,10.550465221831    ,202.154.18.137
true  ,1731214879.3642 ,elite       , 4045.5899901928   ,1720148861.174  ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730974693 ,1731215149.9891 , 7919 ,http     ,http://67.43.228.253:7919      ,false , 6412.9951000214   ,        496 ,     75080 , 0.65629300306976  ,67.43.228.253
true  ,1731215149.6265 ,elite       , 3974.6491901998   ,1710550885.3764 ,"AS16276 OVH SAS"                                                                                                               ,OVH                                               ,Gravelines                   ,Europe            ,EU                    ,France                   ,FR                  ,                            ,true            ,"OVH SAS"                                                             ,50.9959     ,2.11757     ,false          ,OVH                                                             ,true          ,Hauts-de-France                       ,success        ,Europe/Paris                   ,59820       ,         1730681245 ,1731215149.6265 ,   80 ,http     ,http://217.182.210.152:80      ,false , 5607.1133613586   ,      70584 ,    238914 ,22.805963204932    ,217.182.210.152
true  ,1731215149.4176 ,elite       , 4533.6173794227   ,1721916849.3679 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730711215 ,1731215149.4176 ,12513 ,socks4   ,socks4://67.43.227.227:12513   ,true  ,  781.73327445984  ,        167 ,     33392 , 0.4976310378736   ,67.43.227.227
true  ,1731215149.2326 ,transparent , 5279.7590147196   ,1730339189.2769 ,"AS142346 PT Bumi Manusia Network"                                                                                              ,IDNIC-BUMIMANUSIA-AS-ID                           ,Ngawi                        ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Bumi Manusia Network"                                             ,-7.4049     ,111.4498    ,false          ,"PT Bumi Manusia Network"                                       ,false         ,"East Java"                           ,success        ,Asia/Jakarta                   ,            ,         1730948319 ,1731215149.2326 , 8080 ,http     ,http://103.169.9.254:8080      ,false , 8603.0361652374   ,       1153 ,     12159 , 8.6613581730769   ,103.169.9.254
true  ,1731215149.1574 ,elite       ,10020.912887445    ,1722889264.249  ,"AS19318 Interserver, Inc"                                                                                                      ,IS-AS-1                                           ,Secaucus                     ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"Interserver, Inc"                                                    ,40.7862     ,-74.0743    ,false          ,"Interserver, Inc"                                              ,true          ,"New Jersey"                          ,success        ,America/New_York               ,07094       ,         1730976012 ,1731215149.1574 ,56575 ,socks4   ,socks4://209.159.153.21:56575  ,true  ,14079.668521881    ,        134 ,     23829 , 0.55919542628219  ,209.159.153.21
true  ,1731215147.3455 ,elite       ,  949.60078842537  ,1710546263.7031 ,"AS46562 Performive LLC"                                                                                                        ,PERFORMIVE                                        ,"Beverly Hills"              ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"Performive LLC"                                                      ,34.0624     ,-118.384    ,false          ,"ZeroLag Communications"                                        ,true          ,California                            ,success        ,America/Los_Angeles            ,90211       ,         1730765610 ,1731215147.3455 , 4145 ,socks4   ,socks4://72.37.216.68:4145     ,true  ,  909.80863571167  ,      68540 ,    152876 ,30.955305849622    ,72.37.216.68
true  ,1731215146.8148 ,elite       , 3391.917041745    ,1724992484.8095 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1731212249 ,1731215146.8148 , 8523 ,http     ,http://67.43.228.253:8523      ,false , 1043.6019897461   ,        227 ,     25559 , 0.88032265570465  ,67.43.228.253
true  ,1731215146.2075 ,anonymous   , 2899.4599543951   ,1726206042.9442 ,"AS14061 DigitalOcean, LLC"                                                                                                     ,DIGITALOCEAN-ASN                                  ,Singapore                    ,Asia              ,AS                    ,Singapore                ,SG                  ,Pioneer                     ,true            ,"DigitalOcean, LLC"                                                   ,1.32123     ,103.695     ,false          ,"DigitalOcean, LLC"                                             ,true          ,"South West"                          ,success        ,Asia/Singapore                 ,627753      ,         1731045295 ,1731215146.2075 ,32153 ,http     ,http://165.22.98.229:32153     ,false ,  502.32982635498  ,       7549 ,     58301 ,11.463933181473    ,165.22.98.229
true  ,1731215145.8669 ,elite       , 5057.9692887421   ,1710545655.2756 ,"AS131111 PT Mora Telematika Indonesia"                                                                                         ,CEPATNET-AS-ID                                    ,Lagoa                        ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Mora Telematika Indonesia"                                        ,-6.1117     ,106.9067    ,false          ,Cepatnet                                                        ,false         ,Jakarta                               ,success        ,Asia/Jakarta                   ,            ,         1731106916 ,1731215145.8669 , 5678 ,socks4   ,socks4://103.123.249.15:5678   ,true  , 2204.3175697327   ,       3411 ,    141480 , 2.3541834896577   ,103.123.249.15
true  ,1731215145.7483 ,transparent , 5942.8674605094   ,1728357513.0448 ,"AS140457 PT Ikhlas Cipta Teknologi"                                                                                            ,IMEDIANET-AS-ID                                   ,Weleri                       ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,IMEDIANET                                                             ,-6.9713     ,110.067     ,false          ,                                                                ,false         ,"Central Java"                        ,success        ,Asia/Jakarta                   ,            ,         1730777827 ,1731215145.7483 , 8181 ,http     ,http://103.153.62.245:8181     ,false ,11508.002281189    ,       3954 ,     37203 , 9.6071142211531   ,103.153.62.245
true  ,1731215069.0487 ,transparent , 6894.1350856191   ,1729127275.6324 ,"AS394684 GOLD DATA USA INC"                                                                                                    ,AS-GOLD                                           ,Caracas                      ,"South America"   ,SA                    ,Venezuela                ,VE                  ,                            ,false           ,"Gold Data USA Inc"                                                   ,10.4873     ,-66.8738    ,false          ,"Gold Data C.A"                                                 ,false         ,"Distrito Federal"                    ,success        ,America/Caracas                ,            ,         1730941875 ,1731215145.6274 ,  999 ,http     ,http://190.52.104.214:999      ,false , 4978.0306816101   ,       6940 ,     22518 ,23.558965306538    ,190.52.104.214
true  ,1731214331.1325 ,elite       , 3045.5938904311   ,1725079137.2487 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730869987 ,1731215145.3303 ,20799 ,http     ,http://72.10.164.178:20799     ,false , 2109.751701355    ,        281 ,     30466 , 0.91391030019189  ,72.10.164.178
true  ,1731214684.3246 ,elite       , 4266.9020481735   ,1726145847.9788 ,"AS54825 Packet Host, Inc."                                                                                                     ,PACKET                                            ,Amsterdam                    ,Europe            ,EU                    ,"The Netherlands"        ,NL                  ,                            ,true            ,"Packet Host, Inc."                                                   ,52.3759     ,4.8975      ,false          ,"Equinix Services, Inc"                                         ,true          ,"North Holland"                       ,success        ,Europe/Amsterdam               ,1012        ,         1730974249 ,1731215145.3267 ,   80 ,http     ,http://145.40.97.148:80        ,false , 2426.0456562042   ,       3418 ,     26797 ,11.312262121463    ,145.40.97.148
true  ,1731215145.1649 ,transparent , 5249.6561364156   ,1727696140.3848 ,"AS35575 Vaioni Group Ltd"                                                                                                      ,VAIONI                                            ,London                       ,Europe            ,EU                    ,"United Kingdom"         ,GB                  ,                            ,false           ,"Vaioni Group Ltd"                                                    ,51.5074     ,-0.127758   ,false          ,                                                                ,true          ,England                               ,success        ,Europe/London                  ,W1B         ,         1730720634 ,1731215145.1649 ,54486 ,http     ,http://46.149.251.225:54486    ,false , 6176.7046451569   ,       5751 ,     45302 ,11.264764068713    ,46.149.251.225
true  ,1731215144.8211 ,elite       , 6846.4410618343   ,1710685681.1147 ,"AS19871 Network Solutions, LLC"                                                                                                ,NETWORK-SOLUTIONS-HOSTING                         ,Provo                        ,"North America"   ,NA                    ,"United States"          ,US                  ,"East Bay"                  ,true            ,"Network Solutions, LLC"                                              ,40.2066     ,-111.643    ,false          ,"Unified Layer"                                                 ,true          ,Utah                                  ,success        ,America/Denver                 ,84606       ,         1731093990 ,1731215144.8211 ,34554 ,socks4   ,socks4://162.241.45.22:34554   ,true  ,17636.690378189    ,       1773 ,     83082 , 2.0894467031996   ,162.241.45.22
true  ,1731215144.7298 ,transparent , 5811.4986205188   ,1725444031.3194 ,"AS147131 PT Global Sarana Elektronika"                                                                                         ,IDNIC-GFIBER-AS-ID                                ,Karawang                     ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Global Sarana Elektronika"                                        ,-6.3088     ,107.316     ,false          ,"PT Global Sarana Elektronika"                                  ,true          ,"West Java"                           ,success        ,Asia/Jakarta                   ,            ,         1731057887 ,1731215144.7298 , 1111 ,http     ,http://103.176.96.178:1111     ,false , 5601.1729240417   ,       1923 ,     17911 , 9.6954724210951   ,103.176.96.178
true  ,1731215144.2327 ,transparent , 6627.2730243926   ,1730482245.4365 ,"AS36926 Airtel Networks Kenya Limited"                                                                                         ,CKL1-ASN                                          ,Nairobi                      ,Africa            ,AF                    ,Kenya                    ,KE                  ,Embakasi                    ,false           ,"Airtel KE Mobile & Fixed Internet"                                   ,-1.32501    ,36.8489     ,false          ,                                                                ,false         ,"Nairobi County"                      ,success        ,Africa/Nairobi                 ,            ,         1731087055 ,1731215144.2327 , 8080 ,http     ,http://102.0.14.72:8080        ,false , 5420.1412200928   ,       1226 ,     10163 ,10.764773026605    ,102.0.14.72
true  ,1731215128.4869 ,transparent , 7237.775518517    ,1710563907.1322 ,"AS134201 Metaphor Digital Media"                                                                                               ,MDM-AS-AP                                         ,Kāfrul                       ,Asia              ,AS                    ,Bangladesh               ,BD                  ,                            ,false           ,"Metaphor Digital Media"                                              ,23.7882     ,90.3736     ,false          ,"Metaphor Digital Media"                                        ,true          ,"Dhaka Division"                      ,success        ,Asia/Dhaka                     ,1207        ,         1731136170 ,1731215144.0568 , 8080 ,http     ,http://103.58.95.5:8080        ,false , 3725.3332138062   ,      16547 ,    230661 , 6.6935536066794   ,103.58.95.5
true  ,1731214851.9178 ,anonymous   , 2776.6432279249   ,1730744326.9696 ,"AS29614 Ghana Telecommunications Company Limited"                                                                              ,GHANATEL-AS                                       ,Accra                        ,Africa            ,AF                    ,Ghana                    ,GH                  ,                            ,false           ,"Vodafone Ghana"                                                      ,5.5486      ,-0.2012     ,true           ,"Ghana Telecommunications Company Limited"                      ,false         ,"Greater Accra Region"                ,success        ,Africa/Accra                   ,            ,         1730744824 ,1731215143.3443 ,   80 ,http     ,http://41.204.53.29:80         ,false , 8134.6580982208   ,       3777 ,      3473 ,52.096551724138    ,41.204.53.29
true  ,1731215142.9295 ,transparent , 5120.0966637255   ,1730779661.6603 ,"AS51248 Host-Telecom.com s.r.o."                                                                                               ,HOST-TELECOM                                      ,"Veselí nad Lužnicí"         ,Europe            ,EU                    ,Czechia                  ,CZ                  ,                            ,true            ,"HOST-TELECOM.COM s.r.o."                                             ,49.1919     ,14.6825     ,false          ,"HOST-TELECOM.COM s.r.o."                                       ,false         ,"Jihočeský kraj"                      ,success        ,Europe/Prague                  ,"391 81"    ,         1730780708 ,1731215142.9295 , 8080 ,http     ,http://5.43.224.149:8080       ,false , 7859.4191074371   ,        217 ,      6428 , 3.2656132430399   ,5.43.224.149
true  ,1731215142.9272 ,transparent , 6275.4763190105   ,1729049955.8663 ,"AS16735 ALGAR TELECOM S/A"                                                                                                     ,"ALGAR TELECOM S/A"                               ,"Juiz de Fora"               ,"South America"   ,SA                    ,Brazil                   ,BR                  ,                            ,false           ,"ALGAR TELECOM S/A"                                                   ,-21.7642    ,-43.3503    ,false          ,"ALGAR TELECOM S/A"                                             ,false         ,"Minas Gerais"                        ,success        ,America/Sao_Paulo              ,            ,         1730866651 ,1731215142.9272 , 3128 ,http     ,http://187.32.246.84:3128      ,false , 3452.7127742767   ,       2484 ,     28473 , 8.0240333365636   ,187.32.246.84
true  ,1731215142.9236 ,transparent , 5774.2614427267   ,1730167606.6923 ,"AS8053 IFX Networks Venezuela C.A."                                                                                            ,"IFX Networks Venezuela C.A."                     ,Caracas                      ,"South America"   ,SA                    ,Venezuela                ,VE                  ,                            ,false           ,"IFX Networks Venezuela C.A."                                         ,10.4873     ,-66.8738    ,false          ,"IFX Networks Venezuela C.A"                                    ,true          ,"Distrito Federal"                    ,success        ,America/Caracas                ,            ,         1730772444 ,1731215142.9236 ,  999 ,http     ,http://190.94.198.116:999      ,false , 2459.995508194    ,       1189 ,     14604 , 7.5286519344013   ,190.94.198.116
true  ,1731215141.4401 ,transparent , 6599.28806822     ,1711262292.4832 ,"AS131706 PT SELARAS CITRA TERABIT"                                                                                             ,TERABIT-AS-ID                                     ,Klaten                       ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT SELARAS CITRA TERABIT"                                            ,-7.7049     ,110.6019    ,false          ,Terabit                                                         ,false         ,"Central Java"                        ,success        ,Asia/Jakarta                   ,            ,         1730876027 ,1731215141.4401 , 8181 ,http     ,http://121.101.131.142:8181    ,false ,14754.626512527    ,      32899 ,    291321 ,10.147122324348    ,121.101.131.142
true  ,1731214967.1815 ,elite       , 3017.4282896108   ,1720636776.6552 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730973634 ,1731215141.2083 ,32137 ,http     ,http://72.10.160.90:32137      ,false , 2433.5813522339   ,        291 ,     49216 , 0.58779566525946  ,72.10.160.90
true  ,1731215141.0908 ,elite       , 2284.9488881918   ,1728383796.5841 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1731187177 ,1731215141.0908 , 8521 ,http     ,http://67.43.236.22:8521       ,false , 8996.3319301605   ,         65 ,     14096 , 0.45900713226467  ,67.43.236.22
true  ,1731214932.2573 ,elite       , 1936.5984214454   ,1724956424.614  ,"AS9808 China Mobile Communications Group Co., Ltd."                                                                            ,CHINAMOBILE-CN                                    ,Guangzhou                    ,Asia              ,AS                    ,China                    ,CN                  ,                            ,false           ,"China Mobile"                                                        ,23.1317     ,113.266     ,true           ,"China Mobile Communications Corporation"                       ,false         ,Guangdong                             ,success        ,Asia/Shanghai                  ,510000      ,         1731003924 ,1731215140.7999 , 8888 ,http     ,http://36.134.91.82:8888       ,false , 3525.7606506348   ,      59979 ,     32044 ,65.178270649729    ,36.134.91.82
true  ,1731215118.157  ,transparent , 6542.3890648043   ,1710589134.7018 ,"AS263612 IP CARRIER TELECOM"                                                                                                   ,"IP CARRIER TELECOM"                              ,Teresina                     ,"South America"   ,SA                    ,Brazil                   ,BR                  ,                            ,false           ,"IP CARRIER BRASIL"                                                   ,-5.0854     ,-42.803     ,false          ,"IP CARRIER TELECOM"                                            ,true          ,Piauí                                 ,success        ,America/Fortaleza              ,64049       ,         1730831157 ,1731215140.7235 , 3128 ,http     ,http://179.189.120.147:3128    ,false , 5906.9283008575   ,       9361 ,     66352 ,12.363794856894    ,179.189.120.147
true  ,1731214833.7873 ,elite       , 4148.4127054609   ,1726148383.222  ,"AS54825 Packet Host, Inc."                                                                                                     ,PACKET                                            ,Amsterdam                    ,Europe            ,EU                    ,"The Netherlands"        ,NL                  ,                            ,true            ,"Packet Host, Inc."                                                   ,52.3759     ,4.8975      ,false          ,"Equinix Services, Inc"                                         ,true          ,"North Holland"                       ,success        ,Europe/Amsterdam               ,1012        ,         1730973727 ,1731215140.7199 ,10001 ,http     ,http://145.40.97.148:10001     ,false ,10792.881250381    ,       3601 ,     28744 ,11.133096305457    ,145.40.97.148
true  ,1731215139.9697 ,elite       , 8201.9007339034   ,1723018229.1831 ,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd."                                                                                 ,ALIBABA-CN-NET                                    ,Shenzhen                     ,Asia              ,AS                    ,China                    ,CN                  ,                            ,true            ,"Hangzhou Alibaba Advertising Co., Ltd."                              ,22.5559     ,114.0577    ,false          ,"Aliyun Computing Co., LTD"                                     ,true          ,Guangdong                             ,success        ,Asia/Shanghai                  ,            ,         1730716104 ,1731215139.9697 ,   80 ,socks4   ,socks4://47.121.183.107:80     ,true  ,11074.363470078    ,        215 ,     33387 , 0.63984286649604  ,47.121.183.107
true  ,1731215139.8105 ,elite       , 7070.3333679892   ,1731120778.7142 ,"AS4837 CHINA UNICOM China169 Backbone"                                                                                         ,CHINA169-Backbone                                 ,Fuzhou                       ,Asia              ,AS                    ,China                    ,CN                  ,                            ,false           ,"CNCGroup CHINA169 FuJian province network"                           ,26.0492     ,119.2906    ,false          ,                                                                ,false         ,Fujian                                ,success        ,Asia/Shanghai                  ,            ,         1731122627 ,1731215139.8105 , 8118 ,http     ,http://58.22.17.216:8118       ,false , 8296.5788841248   ,        281 ,      1264 ,18.187702265372    ,58.22.17.216
true  ,1731215139.0926 ,transparent , 4456.0802568167   ,1731096057.3509 ,"AS152009 PT Global Koneksi Investama"                                                                                          ,IDNIC-GLOBALKONEKSI-AS-ID                         ,Ampera                       ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Global Koneksi Investama"                                         ,-7.32245    ,108.211     ,false          ,"PT Global Koneksi Investama"                                   ,false         ,"West Java"                           ,success        ,Asia/Jakarta                   ,            ,         1731096058 ,1731215139.0926 , 1111 ,http     ,http://103.38.106.14:1111      ,false , 1270.3769207001   ,        277 ,      1706 ,13.968734241049    ,103.38.106.14
true  ,1731215107.2878 ,transparent , 6245.6228162104   ,1727139663.4344 ,"AS149360 PT Indo Telemedia Solusi"                                                                                             ,IDNIC-INTELMEDIA-AS-ID                            ,Jakarta                      ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Indo Telemedia Solusi"                                            ,-6.19445    ,106.823     ,false          ,"PT. HITECH SMART SERVICE"                                      ,false         ,Jakarta                               ,success        ,Asia/Jakarta                   ,            ,         1730768816 ,1731215138.0965 , 8088 ,http     ,http://113.192.30.89:8088      ,false , 7383.7389945984   ,       6587 ,     52926 ,11.068169979668    ,113.192.30.89
true  ,1731215137.706  ,transparent , 6008.4354412398   ,1721747173.2581 ,"AS141959 PT Arta Flash Sintesa Nusantara"                                                                                      ,IDNIC-ARTAFLASH-AS-ID                             ,Majalengka                   ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Arta Flash Sintesa Nusantara"                                     ,-6.8352     ,108.2277    ,false          ,"PT Arta Flash Sintesa Nusantara"                               ,false         ,"West Java"                           ,success        ,Asia/Jakarta                   ,            ,         1730820194 ,1731215137.706  , 8085 ,http     ,http://103.166.227.82:8085     ,false , 6170.6697940826   ,      16989 ,    132325 ,11.378035549245    ,103.166.227.82
true  ,1731215137.119  ,elite       , 1102.5852557989   ,1696985971.7564 ,"AS46562 Performive LLC"                                                                                                        ,PERFORMIVE                                        ,Atlanta                      ,"North America"   ,NA                    ,"United States"          ,US                  ,Fairlie-Poplar              ,true            ,"Performive LLC"                                                      ,33.7549     ,-84.3897    ,false          ,"Total Server Solutions L.L.C."                                 ,true          ,Georgia                               ,success        ,America/New_York               ,30303       ,         1731099345 ,1731215137.119  ,16894 ,socks4   ,socks4://192.111.129.145:16894 ,true  ,  705.5332660675   ,     113944 ,    150938 ,43.016890539939    ,192.111.129.145
true  ,1731215050.0737 ,elite       , 5561.3498364465   ,1730717869.3216 ,"AS393886 Leaseweb USA, Inc."                                                                                                   ,LEASEWEB-USA-MIA                                  ,Miami                        ,"North America"   ,NA                    ,"United States"          ,US                  ,Allapattah                  ,true            ,"Leaseweb USA, Inc."                                                  ,25.7975     ,-80.2301    ,false          ,"Leaseweb USA, Inc"                                             ,false         ,Florida                               ,success        ,America/New_York               ,33142       ,         1730719435 ,1731215137.0081 ,   80 ,http     ,http://23.82.137.158:80        ,false , 3910.3186130524   ,       2242 ,      5485 ,29.015141710884    ,23.82.137.158
true  ,1731215118.92   ,elite       , 1261.6662882018   ,1710552492.6037 ,"AS4808 China Unicom Beijing Province Network"                                                                                  ,CHINA169-BJ                                       ,Jinrongjie                   ,Asia              ,AS                    ,China                    ,CN                  ,"Xicheng District"          ,false           ,"China Unicom Beijing Province Network"                               ,39.9175     ,116.362     ,false          ,                                                                ,true          ,Beijing                               ,success        ,Asia/Shanghai                  ,            ,         1730683033 ,1731215136.6893 ,   80 ,http     ,http://123.126.158.50:80       ,false ,  913.75494003296  ,     136702 ,    209966 ,39.433117564932    ,123.126.158.50
